t,vs_fpm,vcas_kts,alt_ft,nz,alpha_deg,pstick,throttle
6.43333,3225.7,209.609,5955.36,1.20377,7.08901,0,0.458093
6.45,3225.68,209.601,5956.25,1.20376,7.08943,0,0.458093
6.46667,3225.66,209.594,5957.15,1.20375,7.08986,0,0.458093
6.48333,3225.64,209.586,5958.05,1.20373,7.09029,0,0.458093
6.5,3225.62,209.579,5958.94,1.20372,7.09071,0,0.458093
6.51667,3225.6,209.571,5959.84,1.20371,7.09114,0,0.458093
6.53333,3225.58,209.564,5960.73,1.20369,7.09157,0,0.458093
6.55,3225.56,209.556,5961.63,1.20368,7.09199,0,0.458093
6.56667,3225.54,209.548,5962.53,1.20367,7.09242,0,0.458093
6.58333,3225.52,209.541,5963.42,1.20365,7.09285,0,0.458093
6.6,3225.5,209.533,5964.32,1.20364,7.09327,0,0.458093
6.61667,3225.48,209.526,5965.21,1.20362,7.0937,0,0.458093
6.63333,3225.46,209.518,5966.11,1.20361,7.09413,0,0.458093
6.65,3225.44,209.51,5967.01,1.2036,7.09456,0,0.458093
6.66667,3225.42,209.503,5967.9,1.20358,7.09498,0,0.458093
6.68333,3225.39,209.495,5968.8,1.20357,7.09541,0,0.458093
6.7,3225.37,209.488,5969.69,1.20356,7.09584,0,0.458093
6.71667,3225.35,209.48,5970.59,1.20354,7.09627,0,0.458093
6.73333,3225.33,209.472,5971.49,1.20353,7.0967,0,0.458093
6.75,3225.31,209.465,5972.38,1.20352,7.09712,0,0.458093
6.76667,3225.29,209.457,5973.28,1.2035,7.09755,0,0.458093
6.78333,3225.27,209.449,5974.17,1.20349,7.09798,0,0.458093
6.8,3225.25,209.442,5975.07,1.20347,7.09841,0,0.458093
6.81667,3225.23,209.434,5975.97,1.20346,7.09884,0,0.458093
6.83333,3225.21,209.427,5976.86,1.20345,7.09927,0,0.458093
6.85,3225.19,209.419,5977.76,1.20343,7.0997,0,0.458093
6.86667,3225.17,209.411,5978.65,1.20342,7.10013,0,0.458093
6.88333,3225.14,209.404,5979.55,1.20341,7.10056,0,0.458093
6.9,3225.12,209.396,5980.45,1.20339,7.10099,0,0.458093
6.91667,3225.1,209.389,5981.34,1.20338,7.10141,0,0.458093
6.93333,3225.08,209.381,5982.24,1.20337,7.10184,0,0.458093
6.95,3225.06,209.373,5983.13,1.20335,7.10227,0,0.458093
6.96667,3225.04,209.366,5984.03,1.20334,7.1027,0,0.458093
6.98333,3225.02,209.358,5984.92,1.20332,7.10313,0,0.458093
7,3225,209.35,5985.82,1.20331,7.10356,0,0.458093
7.01667,3224.97,209.343,5986.72,1.2033,7.104,0,0.458093
7.03333,3224.95,209.335,5987.61,1.20328,7.10443,0,0.458093
7.05,3224.93,209.327,5988.51,1.20327,7.10486,0,0.458093
7.06667,3224.91,209.32,5989.4,1.20326,7.10529,0,0.458093
7.08333,3224.89,209.312,5990.3,1.20324,7.10572,0,0.458093
7.1,3224.87,209.305,5991.2,1.20323,7.10615,0,0.458093
7.11667,3224.85,209.297,5992.09,1.20321,7.10658,0,0.458093
7.13333,3224.83,209.289,5992.99,1.2032,7.10701,0,0.458093
7.15,3224.8,209.282,5993.88,1.20319,7.10744,0,0.458093
7.16667,3224.78,209.274,5994.78,1.20317,7.10787,0,0.458093
7.18333,3224.76,209.266,5995.67,1.20316,7.10831,0,0.458093
7.2,3224.74,209.259,5996.57,1.20315,7.10874,0,0.458093
7.21667,3224.72,209.251,5997.47,1.20313,7.10917,0,0.458093
7.23333,3224.7,209.243,5998.36,1.20312,7.1096,0,0.458093
7.25,3224.67,209.236,5999.26,1.2031,7.11003,0,0.458093
7.26667,3224.65,209.228,6000.15,1.20309,7.11047,0,0.458093
7.28333,3224.63,209.22,6001.05,1.20308,7.1109,0,0.458093
7.3,3224.61,209.213,6001.94,1.20306,7.11133,0,0.458093
7.31667,3224.59,209.205,6002.84,1.20305,7.11176,0,0.458093
7.33333,3224.57,209.197,6003.74,1.20304,7.1122,0,0.458093
7.35,3224.54,209.19,6004.63,1.20302,7.11263,0,0.458093
7.36667,3224.52,209.182,6005.53,1.20301,7.11306,0,0.458093
7.38333,3224.5,209.174,6006.42,1.20299,7.1135,0,0.458093
7.4,3224.48,209.167,6007.32,1.20298,7.11393,0,0.458093
7.41667,3224.46,209.159,6008.21,1.20297,7.11436,0,0.458093
7.43333,3224.44,209.151,6009.11,1.20295,7.1148,0,0.458093
7.45,3224.41,209.144,6010.01,1.20294,7.11523,0,0.458093
7.46667,3224.39,209.136,6010.9,1.20293,7.11567,0,0.458093
7.48333,3224.37,209.128,6011.8,1.20291,7.1161,0,0.458093
7.5,3224.35,209.121,6012.69,1.2029,7.11653,0,0.458093
7.51667,3224.33,209.113,6013.59,1.20288,7.11697,0,0.458093
7.53333,3224.3,209.105,6014.48,1.20287,7.1174,0,0.458093
7.55,3224.28,209.097,6015.38,1.20286,7.11784,0,0.458093
7.56667,3224.26,209.09,6016.28,1.20284,7.11827,0,0.458093
7.58333,3224.24,209.082,6017.17,1.20283,7.11871,0,0.458093
7.6,3224.21,209.074,6018.07,1.20281,7.11914,0,0.458093
7.61667,3224.19,209.067,6018.96,1.2028,7.11958,0,0.458093
7.63333,3224.17,209.059,6019.86,1.20279,7.12001,0,0.458093
7.65,3224.15,209.051,6020.75,1.20277,7.12045,0,0.458093
7.66667,3224.13,209.044,6021.65,1.20276,7.12088,0,0.458093
7.68333,3224.1,209.036,6022.54,1.20275,7.12132,0,0.458093
7.7,3224.08,209.028,6023.44,1.20273,7.12175,0,0.458093
7.71667,3224.06,209.02,6024.34,1.20272,7.12219,0,0.458093
7.73333,3224.04,209.013,6025.23,1.2027,7.12263,0,0.458093
7.75,3224.01,209.005,6026.13,1.20269,7.12306,0,0.458093
7.76667,3223.99,208.997,6027.02,1.20268,7.1235,0,0.458093
7.78333,3223.97,208.99,6027.92,1.20266,7.12394,0,0.458093
7.8,3223.95,208.982,6028.81,1.20265,7.12437,0,0.458093
7.81667,3223.92,208.974,6029.71,1.20263,7.12481,0,0.458093
7.83333,3223.9,208.966,6030.6,1.20262,7.12525,0,0.458093
7.85,3223.88,208.959,6031.5,1.20261,7.12568,0,0.458093
7.86667,3223.86,208.951,6032.4,1.20259,7.12612,0,0.458093
7.88333,3223.83,208.943,6033.29,1.20258,7.12656,0,0.458093
7.9,3223.81,208.936,6034.19,1.20257,7.12699,0,0.458093
7.91667,3223.79,208.928,6035.08,1.20255,7.12743,0,0.458093
7.93333,3223.77,208.92,6035.98,1.20254,7.12787,0,0.458093
7.95,3223.74,208.912,6036.87,1.20252,7.12831,0,0.458093
7.96667,3223.72,208.905,6037.77,1.20251,7.12875,0,0.458093
7.98333,3223.7,208.897,6038.66,1.2025,7.12918,0,0.458093
8,3223.67,208.889,6039.56,1.20248,7.12962,0,0.458093
8.01667,3223.65,208.881,6040.46,1.20247,7.13006,0,0.458093
8.03333,3223.63,208.874,6041.35,1.20245,7.1305,0,0.458093
8.05,3223.61,208.866,6042.25,1.20244,7.13094,0,0.458093
8.06667,3223.58,208.858,6043.14,1.20243,7.13138,0,0.458093
8.08333,3223.56,208.85,6044.04,1.20241,7.13182,0,0.458093
8.1,3223.54,208.843,6044.93,1.2024,7.13225,0,0.458093
8.11667,3223.51,208.835,6045.83,1.20238,7.13269,0,0.458093
8.13333,3223.49,208.827,6046.72,1.20237,7.13313,0,0.458093
8.15,3223.47,208.819,6047.62,1.20236,7.13357,0,0.458093
8.16667,3223.44,208.812,6048.51,1.20234,7.13401,0,0.458093
8.18333,3223.42,208.804,6049.41,1.20233,7.13445,0,0.458093
8.2,3223.4,208.796,6050.3,1.20232,7.13489,0,0.458093
8.21667,3223.37,208.788,6051.2,1.2023,7.13533,0,0.458093
8.23333,3223.35,208.781,6052.1,1.20229,7.13577,0,0.458093
8.25,3223.33,208.773,6052.99,1.20227,7.13621,0,0.458093
8.26667,3223.3,208.765,6053.89,1.20226,7.13665,0,0.458093
8.28333,3223.28,208.757,6054.78,1.20225,7.13709,0,0.458093
8.3,3223.26,208.75,6055.68,1.20223,7.13753,0,0.458093
8.31667,3223.23,208.742,6056.57,1.20222,7.13797,0,0.458093
8.33333,3223.21,208.734,6057.47,1.2022,7.13842,0,0.458093
8.35,3223.19,208.726,6058.36,1.20219,7.13886,0,0.458093
8.36667,3223.16,208.719,6059.26,1.20218,7.1393,0,0.458093
8.38333,3223.14,208.711,6060.15,1.20216,7.13974,0,0.458093
8.4,3223.12,208.703,6061.05,1.20215,7.14018,0,0.458093
8.41667,3223.09,208.695,6061.94,1.20213,7.14062,0,0.458093
8.43333,3223.07,208.688,6062.84,1.20212,7.14106,0,0.458093
8.45,3223.05,208.68,6063.73,1.20211,7.14151,0,0.458093
8.46667,3223.02,208.672,6064.63,1.20209,7.14195,0,0.458093
8.48333,3223,208.664,6065.53,1.20208,7.14239,0,0.458093
8.5,3222.97,208.656,6066.42,1.20206,7.14283,0,0.458093
8.51667,3222.95,208.649,6067.32,1.20205,7.14327,0,0.458093
8.53333,3222.93,208.641,6068.21,1.20204,7.14372,0,0.458093
8.55,3222.9,208.633,6069.11,1.20202,7.14416,0,0.458093
8.56667,3222.88,208.625,6070,1.20201,7.1446,0,0.458093
8.58333,3222.86,208.617,6070.9,1.20199,7.14505,0,0.458093
8.6,3222.83,208.61,6071.79,1.20198,7.14549,0,0.458093
8.61667,3222.81,208.602,6072.69,1.20197,7.14593,0,0.458093
8.63333,3222.78,208.594,6073.58,1.20195,7.14638,0,0.458093
8.65,3222.76,208.586,6074.48,1.20194,7.14682,0,0.458093
8.66667,3222.74,208.578,6075.37,1.20192,7.14726,0,0.458093
8.68333,3222.71,208.571,6076.27,1.20191,7.14771,0,0.458093
8.7,3222.69,208.563,6077.16,1.2019,7.14815,0,0.458093
8.71667,3222.66,208.555,6078.06,1.20188,7.1486,0,0.458093
8.73333,3222.64,208.547,6078.95,1.20187,7.14904,0,0.458093
8.75,3222.62,208.539,6079.85,1.20185,7.14948,0,0.458093
8.76667,3222.59,208.532,6080.74,1.20184,7.14993,0,0.458093
8.78333,3222.57,208.524,6081.64,1.20183,7.15037,0,0.458093
8.8,3222.54,208.516,6082.53,1.20181,7.15082,0,0.458093
8.81667,3222.52,208.508,6083.43,1.2018,7.15126,0,0.458093
8.83333,3222.49,208.5,6084.32,1.20178,7.15171,0,0.458093
8.85,3222.47,208.493,6085.22,1.20177,7.15215,0,0.458093
8.86667,3222.45,208.485,6086.11,1.20176,7.1526,0,0.458093
8.88333,3222.42,208.477,6087.01,1.20174,7.15304,0,0.458093
8.9,3222.4,208.469,6087.91,1.20173,7.15349,0,0.458093
8.91667,3222.37,208.461,6088.8,1.20171,7.15394,0,0.458093
8.93333,3222.35,208.453,6089.7,1.2017,7.15438,0,0.458093
8.95,3222.32,208.446,6090.59,1.20169,7.15483,0,0.458093
8.96667,3222.3,208.438,6091.49,1.20167,7.15527,0,0.458093
8.98333,3222.27,208.43,6092.38,1.20166,7.15572,0,0.458093
9,3222.25,208.422,6093.28,1.20164,7.15617,0,0.458093
9.01667,3222.22,208.414,6094.17,1.20163,7.15661,0,0.458093
9.03333,3222.2,208.406,6095.07,1.20162,7.15706,0,0.458093
9.05,3222.18,208.399,6095.96,1.2016,7.15751,0,0.458093
9.06667,3222.15,208.391,6096.86,1.20159,7.15795,0,0.458093
9.08333,3222.13,208.383,6097.75,1.20157,7.1584,0,0.458093
9.1,3222.1,208.375,6098.65,1.20156,7.15885,0,0.458093
9.11667,3222.08,208.367,6099.54,1.20155,7.1593,0,0.458093
9.13333,3222.05,208.359,6100.44,1.20153,7.15974,0,0.458093
9.15,3222.03,208.352,6101.33,1.20152,7.16019,0,0.458093
9.16667,3222,208.344,6102.23,1.2015,7.16064,0,0.458093
9.18333,3221.98,208.336,6103.12,1.20149,7.16109,0,0.458093
9.2,3221.95,208.328,6104.02,1.20148,7.16153,0,0.458093
9.21667,3221.93,208.32,6104.91,1.20146,7.16198,0,0.458093
9.23333,3221.9,208.312,6105.81,1.20145,7.16243,0,0.458093
9.25,3221.88,208.304,6106.7,1.20143,7.16288,0,0.458093
9.26667,3221.85,208.297,6107.6,1.20142,7.16333,0,0.458093
9.28333,3221.83,208.289,6108.49,1.2014,7.16378,0,0.458093
9.3,3221.8,208.281,6109.39,1.20139,7.16423,0,0.458093
9.31667,3221.78,208.273,6110.28,1.20138,7.16468,0,0.458093
9.33333,3221.75,208.265,6111.18,1.20136,7.16512,0,0.458093
9.35,3221.73,208.257,6112.07,1.20135,7.16557,0,0.458093
9.36667,3221.7,208.249,6112.97,1.20133,7.16602,0,0.458093
9.38333,3221.67,208.242,6113.86,1.20132,7.16647,0,0.458093
9.4,3221.65,208.234,6114.76,1.20131,7.16692,0,0.458093
9.41667,3221.62,208.226,6115.65,1.20129,7.16737,0,0.458093
9.43333,3221.6,208.218,6116.55,1.20128,7.16782,0,0.458093
9.45,3221.57,208.21,6117.44,1.20126,7.16827,0,0.458093
9.46667,3221.55,208.202,6118.33,1.20125,7.16872,0,0.458093
9.48333,3221.52,208.194,6119.23,1.20124,7.16917,0,0.458093
9.5,3221.5,208.186,6120.12,1.20122,7.16962,0,0.458093
9.51667,3221.47,208.179,6121.02,1.20121,7.17008,0,0.458093
9.53333,3221.45,208.171,6121.91,1.20119,7.17053,0,0.458093
9.55,3221.42,208.163,6122.81,1.20118,7.17098,0,0.458093
9.56667,3221.39,208.155,6123.7,1.20117,7.17143,0,0.458093
9.58333,3221.37,208.147,6124.6,1.20115,7.17188,0,0.458093
9.6,3221.34,208.139,6125.49,1.20114,7.17233,0,0.458093
9.61667,3221.32,208.131,6126.39,1.20112,7.17278,0,0.458093
9.63333,3221.29,208.123,6127.28,1.20111,7.17324,0,0.458093
9.65,3221.27,208.115,6128.18,1.20109,7.17369,0,0.458093
9.66667,3221.24,208.108,6129.07,1.20108,7.17414,0,0.458093
9.68333,3221.21,208.1,6129.97,1.20107,7.17459,0,0.458093
9.7,3221.19,208.092,6130.86,1.20105,7.17504,0,0.458093
9.71667,3221.16,208.084,6131.76,1.20104,7.1755,0,0.458093
9.73333,3221.14,208.076,6132.65,1.20102,7.17595,0,0.458093
9.75,3221.11,208.068,6133.55,1.20101,7.1764,0,0.458093
9.76667,3221.09,208.06,6134.44,1.201,7.17685,0,0.458093
9.78333,3221.06,208.052,6135.34,1.20098,7.17731,0,0.458093
9.8,3221.03,208.044,6136.23,1.20097,7.17776,0,0.458093
9.81667,3221.01,208.036,6137.13,1.20095,7.17821,0,0.458093
9.83333,3220.98,208.029,6138.02,1.20094,7.17867,0,0.458093
9.85,3220.95,208.021,6138.92,1.20093,7.17912,0,0.458093
9.86667,3220.93,208.013,6139.81,1.20091,7.17957,0,0.458093
9.88333,3220.9,208.005,6140.7,1.2009,7.18003,0,0.458093
9.9,3220.88,207.997,6141.6,1.20088,7.18048,0,0.458093
9.91667,3220.85,207.989,6142.49,1.20087,7.18094,0,0.458093
9.93333,3220.82,207.981,6143.39,1.20085,7.18139,0,0.458093
9.95,3220.8,207.973,6144.28,1.20084,7.18185,0,0.458093
9.96667,3220.77,207.965,6145.18,1.20083,7.1823,0,0.458093
9.98333,3220.75,207.957,6146.07,1.20081,7.18275,0,0.458093
10,3220.72,207.949,6146.97,1.2008,7.18321,0,0.458093
10.0167,3220.69,207.941,6147.86,1.20078,7.18366,0,0.458093
10.0333,3220.67,207.934,6148.76,1.20077,7.18412,0,0.458093
10.05,3220.64,207.926,6149.65,1.20076,7.18457,0,0.458093
10.0667,3220.61,207.918,6150.55,1.20074,7.18503,0,0.458093
10.0833,3220.59,207.91,6151.44,1.20073,7.18549,0,0.458093
10.1,3220.56,207.902,6152.33,1.20071,7.18594,0,0.458093
10.1167,3220.53,207.894,6153.23,1.2007,7.1864,0,0.458093
10.1333,3220.51,207.886,6154.12,1.20068,7.18685,0,0.458093
10.15,3220.48,207.878,6155.02,1.20067,7.18731,0,0.458093
10.1667,3220.45,207.87,6155.91,1.20066,7.18777,0,0.458093
10.1833,3220.43,207.862,6156.81,1.20064,7.18822,0,0.458093
10.2,3220.4,207.854,6157.7,1.20063,7.18868,0,0.458093
10.2167,3220.37,207.846,6158.6,1.20061,7.18914,0,0.458093
10.2333,3220.35,207.838,6159.49,1.2006,7.18959,0,0.458093
10.25,3220.32,207.83,6160.39,1.20059,7.19005,0,0.458093
10.2667,3220.29,207.822,6161.28,1.20057,7.19051,0,0.458093
10.2833,3220.27,207.814,6162.18,1.20056,7.19096,0,0.458093
10.3,3220.24,207.806,6163.07,1.20054,7.19142,0,0.458093
10.3167,3220.21,207.798,6163.96,1.20053,7.19188,0,0.458093
10.3333,3220.19,207.791,6164.86,1.20051,7.19234,0,0.458093
10.35,3220.16,207.783,6165.75,1.2005,7.19279,0,0.458093
10.3667,3220.13,207.775,6166.65,1.20049,7.19325,0,0.458093
10.3833,3220.1,207.767,6167.54,1.20047,7.19371,0,0.458093
10.4,3220.08,207.759,6168.44,1.20046,7.19417,0,0.458093
10.4167,3220.05,207.751,6169.33,1.20044,7.19463,0,0.458093
10.4333,3220.02,207.743,6170.23,1.20043,7.19509,0,0.458093
10.45,3220,207.735,6171.12,1.20042,7.19554,0,0.458093
10.4667,3219.97,207.727,6172.01,1.2004,7.196,0,0.458093
10.4833,3219.94,207.719,6172.91,1.20039,7.19646,0,0.458093
10.5,3219.91,207.711,6173.8,1.20037,7.19692,0,0.458093
10.5167,3219.89,207.703,6174.7,1.20036,7.19738,0,0.458093
10.5333,3219.86,207.695,6175.59,1.20034,7.19784,0,0.458093
10.55,3219.83,207.687,6176.49,1.20033,7.1983,0,0.458093
10.5667,3219.81,207.679,6177.38,1.20032,7.19876,0,0.458093
10.5833,3219.78,207.671,6178.28,1.2003,7.19922,0,0.458093
10.6,3219.75,207.663,6179.17,1.20029,7.19968,0,0.458093
10.6167,3219.72,207.655,6180.06,1.20027,7.20014,0,0.458093
10.6333,3219.7,207.647,6180.96,1.20026,7.2006,0,0.458093
10.65,3219.67,207.639,6181.85,1.20024,7.20106,0,0.458093
10.6667,3219.64,207.631,6182.75,1.20023,7.20152,0,0.458093
10.6833,3219.61,207.623,6183.64,1.20022,7.20198,0,0.458093
10.7,3219.59,207.615,6184.54,1.2002,7.20244,0,0.458093
10.7167,3219.56,207.607,6185.43,1.20019,7.2029,0,0.458093
10.7333,3219.53,207.599,6186.32,1.20017,7.20336,0,0.458093
10.75,3219.5,207.591,6187.22,1.20016,7.20382,0,0.458093
10.7667,3219.47,207.583,6188.11,1.20014,7.20429,0,0.458093
10.7833,3219.45,207.575,6189.01,1.20013,7.20475,0,0.458093
10.8,3219.42,207.567,6189.9,1.20012,7.20521,0,0.458093
10.8167,3219.39,207.559,6190.8,1.2001,7.20567,0,0.458093
10.8333,3219.36,207.551,6191.69,1.20009,7.20613,0,0.458093
10.85,3219.34,207.543,6192.58,1.20007,7.20659,0,0.458093
10.8667,3219.31,207.535,6193.48,1.20006,7.20706,0,0.458093
10.8833,3219.28,207.527,6194.37,1.20005,7.20752,0,0.458093
10.9,3219.25,207.519,6195.27,1.20003,7.20798,0,0.458093
10.9167,3219.22,207.511,6196.16,1.20002,7.20844,0,0.458093
10.9333,3219.2,207.503,6197.06,1.2,7.20891,0,0.458093
10.95,3219.17,207.495,6197.95,1.19999,7.20937,0,0.458093
10.9667,3219.14,207.487,6198.84,1.19997,7.20983,0,0.458093
10.9833,3219.11,207.479,6199.74,1.19996,7.2103,0,0.458093
11,3219.08,207.471,6200.63,1.19995,7.21076,0,0.458093
11.0167,3219.06,207.463,6201.53,1.19993,7.21122,0,0.458093
11.0333,3219.03,207.455,6202.42,1.19992,7.21169,0,0.458093
11.05,3219,207.447,6203.31,1.1999,7.21215,0,0.458093
11.0667,3218.97,207.439,6204.21,1.19989,7.21261,0,0.458093
11.0833,3218.94,207.431,6205.1,1.19987,7.21308,0,0.458093
11.1,3218.92,207.423,6206,1.19986,7.21354,0,0.458093
11.1167,3218.89,207.415,6206.89,1.19985,7.21401,0,0.458093
11.1333,3218.86,207.407,6207.79,1.19983,7.21447,0,0.458093
11.15,3218.83,207.399,6208.68,1.19982,7.21494,0,0.458093
11.1667,3218.8,207.391,6209.57,1.1998,7.2154,0,0.458093
11.1833,3218.77,207.383,6210.47,1.19979,7.21587,0,0.458093
11.2,3218.75,207.375,6211.36,1.19977,7.21633,0,0.458093
11.2167,3218.72,207.367,6212.26,1.19976,7.2168,0,0.458093
11.2333,3218.69,207.358,6213.15,1.19975,7.21726,0,0.458093
11.25,3218.66,207.35,6214.04,1.19973,7.21773,0,0.458093
11.2667,3218.63,207.342,6214.94,1.19972,7.21819,0,0.458093
11.2833,3218.6,207.334,6215.83,1.1997,7.21866,0,0.458093
11.3,3218.57,207.326,6216.73,1.19969,7.21912,0,0.458093
11.3167,3218.55,207.318,6217.62,1.19967,7.21959,0,0.458093
11.3333,3218.52,207.31,6218.51,1.19966,7.22006,0,0.458093
11.35,3218.49,207.302,6219.41,1.19965,7.22052,0,0.458093
11.3667,3218.46,207.294,6220.3,1.19963,7.22099,0,0.458093
11.3833,3218.43,207.286,6221.2,1.19962,7.22146,0,0.458093
11.4,3218.4,207.278,6222.09,1.1996,7.22192,0,0.458093
11.4167,3218.37,207.27,6222.98,1.19959,7.22239,0,0.458093
11.4333,3218.34,207.262,6223.88,1.19957,7.22286,0,0.458093
11.45,3218.32,207.254,6224.77,1.19956,7.22332,0,0.458093
11.4667,3218.29,207.246,6225.67,1.19955,7.22379,0,0.458093
11.4833,3218.26,207.238,6226.56,1.19953,7.22426,0,0.458093
11.5,3218.23,207.23,6227.45,1.19952,7.22473,0,0.458093
11.5167,3218.2,207.222,6228.35,1.1995,7.22519,0,0.458093
11.5333,3218.17,207.213,6229.24,1.19949,7.22566,0,0.458093
11.55,3218.14,207.205,6230.14,1.19947,7.22613,0,0.458093
11.5667,3218.11,207.197,6231.03,1.19946,7.2266,0,0.458093
11.5833,3218.08,207.189,6231.92,1.19945,7.22707,0,0.458093
11.6,3218.06,207.181,6232.82,1.19943,7.22753,0,0.458093
11.6167,3218.03,207.173,6233.71,1.19942,7.228,0,0.458093
11.6333,3218,207.165,6234.61,1.1994,7.22847,0,0.458093
11.65,3217.97,207.157,6235.5,1.19939,7.22894,0,0.458093
11.6667,3217.94,207.149,6236.39,1.19937,7.22941,0,0.458093
11.6833,3217.91,207.141,6237.29,1.19936,7.22988,0,0.458093
11.7,3217.88,207.133,6238.18,1.19934,7.23035,0,0.458093
11.7167,3217.85,207.125,6239.08,1.19933,7.23082,0,0.458093
11.7333,3217.82,207.116,6239.97,1.19932,7.23129,0,0.458093
11.75,3217.79,207.108,6240.86,1.1993,7.23176,0,0.458093
11.7667,3217.76,207.1,6241.76,1.19929,7.23223,0,0.458093
11.7833,3217.73,207.092,6242.65,1.19927,7.2327,0,0.458093
11.8,3217.7,207.084,6243.54,1.19926,7.23317,0,0.458093
11.8167,3217.68,207.076,6244.44,1.19924,7.23364,0,0.458093
11.8333,3217.65,207.068,6245.33,1.19923,7.23411,0,0.458093
11.85,3217.62,207.06,6246.23,1.19922,7.23458,0,0.458093
11.8667,3217.59,207.052,6247.12,1.1992,7.23505,0,0.458093
11.8833,3217.56,207.044,6248.01,1.19919,7.23552,0,0.458093
11.9,3217.53,207.036,6248.91,1.19917,7.23599,0,0.458093
11.9167,3217.5,207.027,6249.8,1.19916,7.23646,0,0.458093
11.9333,3217.47,207.019,6250.69,1.19914,7.23693,0,0.458093
11.95,3217.44,207.011,6251.59,1.19913,7.2374,0,0.458093
11.9667,3217.41,207.003,6252.48,1.19912,7.23788,0,0.458093
11.9833,3217.38,206.995,6253.38,1.1991,7.23835,0,0.458093
12,3217.35,206.987,6254.27,1.19909,7.23882,0,0.458093
12.0167,3217.32,206.979,6255.16,1.19907,7.23929,0,0.458093
12.0333,3217.29,206.971,6256.06,1.19906,7.23976,0,0.458093
12.05,3217.26,206.963,6256.95,1.19904,7.24024,0,0.458093
12.0667,3217.23,206.954,6257.84,1.19903,7.24071,0,0.458093
12.0833,3217.2,206.946,6258.74,1.19901,7.24118,0,0.458093
12.1,3217.17,206.938,6259.63,1.199,7.24165,0,0.458093
12.1167,3217.14,206.93,6260.53,1.19899,7.24213,0,0.458093
12.1333,3217.11,206.922,6261.42,1.19897,7.2426,0,0.458093
12.15,3217.08,206.914,6262.31,1.19896,7.24307,0,0.458093
12.1667,3217.05,206.906,6263.21,1.19894,7.24355,0,0.458093
12.1833,3217.02,206.898,6264.1,1.19893,7.24402,0,0.458093
12.2,3216.99,206.889,6264.99,1.19891,7.24449,0,0.458093
12.2167,3216.96,206.881,6265.89,1.1989,7.24497,0,0.458093
12.2333,3216.93,206.873,6266.78,1.19889,7.24544,0,0.458093
12.25,3216.9,206.865,6267.67,1.19887,7.24592,0,0.458093
12.2667,3216.87,206.857,6268.57,1.19886,7.24639,0,0.458093
12.2833,3216.84,206.849,6269.46,1.19884,7.24686,0,0.458093
12.3,3216.81,206.841,6270.35,1.19883,7.24734,0,0.458093
12.3167,3216.78,206.832,6271.25,1.19881,7.24781,0,0.458093
12.3333,3216.75,206.824,6272.14,1.1988,7.24829,0,0.458093
12.35,3216.72,206.816,6273.04,1.19878,7.24876,0,0.458093
12.3667,3216.69,206.808,6273.93,1.19877,7.24924,0,0.458093
12.3833,3216.66,206.8,6274.82,1.19876,7.24971,0,0.458093
12.4,3216.63,206.792,6275.72,1.19874,7.25019,0,0.458093
12.4167,3216.6,206.784,6276.61,1.19873,7.25066,0,0.458093
12.4333,3216.57,206.775,6277.5,1.19871,7.25114,0,0.458093
12.45,3216.54,206.767,6278.4,1.1987,7.25162,0,0.458093
12.4667,3216.51,206.759,6279.29,1.19868,7.25209,0,0.458093
12.4833,3216.48,206.751,6280.18,1.19867,7.25257,0,0.458093
12.5,3216.45,206.743,6281.08,1.19865,7.25304,0,0.458093
12.5167,3216.42,206.735,6281.97,1.19864,7.25352,0,0.458093
12.5333,3216.39,206.726,6282.86,1.19863,7.254,0,0.458093
12.55,3216.36,206.718,6283.76,1.19861,7.25447,0,0.458093
12.5667,3216.32,206.71,6284.65,1.1986,7.25495,0,0.458093
12.5833,3216.29,206.702,6285.54,1.19858,7.25543,0,0.458093
12.6,3216.26,206.694,6286.44,1.19857,7.2559,0,0.458093
12.6167,3216.23,206.686,6287.33,1.19855,7.25638,0,0.458093
12.6333,3216.2,206.677,6288.22,1.19854,7.25686,0,0.458093
12.65,3216.17,206.669,6289.12,1.19853,7.25734,0,0.458093
12.6667,3216.14,206.661,6290.01,1.19851,7.25781,0,0.458093
12.6833,3216.11,206.653,6290.9,1.1985,7.25829,0,0.458093
12.7,3216.08,206.645,6291.8,1.19848,7.25877,0,0.458093
12.7167,3216.05,206.637,6292.69,1.19847,7.25925,0,0.458093
12.7333,3216.02,206.628,6293.58,1.19845,7.25973,0,0.458093
12.75,3215.99,206.62,6294.48,1.19844,7.2602,0,0.458093
12.7667,3215.96,206.612,6295.37,1.19842,7.26068,0,0.458093
12.7833,3215.92,206.604,6296.26,1.19841,7.26116,0,0.458093
12.8,3215.89,206.596,6297.16,1.1984,7.26164,0,0.458093
12.8167,3215.86,206.588,6298.05,1.19838,7.26212,0,0.458093
12.8333,3215.83,206.579,6298.94,1.19837,7.2626,0,0.458093
12.85,3215.8,206.571,6299.84,1.19835,7.26308,0,0.458093
12.8667,3215.77,206.563,6300.73,1.19834,7.26356,0,0.458093
12.8833,3215.74,206.555,6301.62,1.19832,7.26404,0,0.458093
12.9,3215.71,206.547,6302.52,1.19831,7.26452,0,0.458093
12.9167,3215.68,206.538,6303.41,1.19829,7.265,0,0.458093
12.9333,3215.65,206.53,6304.3,1.19828,7.26548,0,0.458093
12.95,3215.61,206.522,6305.2,1.19827,7.26596,0,0.458093
